Local time,Open,High,Low,Close,Volume
25.02.2020 04:30:00.000 GMT+0530,1.29210,1.29260,1.29200,1.29239,3274.8101
25.02.2020 05:30:00.000 GMT+0530,1.29238,1.29247,1.29164,1.29228,4281.8501
25.02.2020 06:30:00.000 GMT+0530,1.29229,1.29417,1.29140,1.29400,5218.3301
25.02.2020 07:30:00.000 GMT+0530,1.29402,1.29416,1.29352,1.29391,5439.9199
25.02.2020 08:30:00.000 GMT+0530,1.29391,1.29401,1.29358,1.29383,4121.8501
25.02.2020 09:30:00.000 GMT+0530,1.29381,1.29410,1.29353,1.29367,2962.74
25.02.2020 10:30:00.000 GMT+0530,1.29367,1.29390,1.29270,1.29322,3556.53
25.02.2020 11:30:00.000 GMT+0530,1.29322,1.29422,1.29300,1.29375,6140.1299
25.02.2020 12:30:00.000 GMT+0530,1.29377,1.29568,1.29289,1.29539,8501.2402
25.02.2020 13:30:00.000 GMT+0530,1.29539,1.29795,1.29440,1.29769,14010.5898
25.02.2020 14:30:00.000 GMT+0530,1.29769,1.29950,1.29706,1.29940,15528.8096
25.02.2020 15:30:00.000 GMT+0530,1.29939,1.29939,1.29693,1.29700,12648.9697
25.02.2020 16:30:00.000 GMT+0530,1.29700,1.29714,1.29580,1.29655,10257.6396
25.02.2020 17:30:00.000 GMT+0530,1.29656,1.29708,1.29524,1.29532,11716.7695
25.02.2020 18:30:00.000 GMT+0530,1.29531,1.29776,1.29531,1.29691,13537.9697
25.02.2020 19:30:00.000 GMT+0530,1.29690,1.29878,1.29652,1.29828,11047.9199
25.02.2020 20:30:00.000 GMT+0530,1.29828,1.30179,1.29783,1.30156,15262.2598
25.02.2020 21:30:00.000 GMT+0530,1.30156,1.30174,1.29957,1.30022,12037.54
25.02.2020 22:30:00.000 GMT+0530,1.30022,1.30134,1.29980,1.30111,5615.8701
25.02.2020 23:30:00.000 GMT+0530,1.30111,1.30133,1.30008,1.30051,5280.0298
26.02.2020 00:30:00.000 GMT+0530,1.30051,1.30136,1.29992,1.29995,5115.2998
26.02.2020 01:30:00.000 GMT+0530,1.29995,1.30055,1.29942,1.29991,3472.9199
26.02.2020 02:30:00.000 GMT+0530,1.29990,1.30057,1.29982,1.30038,1761.8101
26.02.2020 03:30:00.000 GMT+0530,1.30037,1.30048,1.29925,1.29989,3433.3201
26.02.2020 04:30:00.000 GMT+0530,1.29991,1.30034,1.29965,1.30020,3233.5901
26.02.2020 05:30:00.000 GMT+0530,1.30020,1.30020,1.29931,1.29985,4191.6001
26.02.2020 06:30:00.000 GMT+0530,1.29985,1.30075,1.29962,1.30063,6978.6201
26.02.2020 07:30:00.000 GMT+0530,1.30063,1.30077,1.29968,1.29973,7164.8799
26.02.2020 08:30:00.000 GMT+0530,1.29973,1.29985,1.29910,1.29921,4512.6001
26.02.2020 09:30:00.000 GMT+0530,1.29922,1.29939,1.29813,1.29862,4345.4199
26.02.2020 10:30:00.000 GMT+0530,1.29862,1.29977,1.29862,1.29964,4601.8501
26.02.2020 11:30:00.000 GMT+0530,1.29964,1.29971,1.29774,1.29845,6143.29
26.02.2020 12:30:00.000 GMT+0530,1.29848,1.29946,1.29763,1.29848,8567.2998
26.02.2020 13:30:00.000 GMT+0530,1.29848,1.29922,1.29716,1.29734,9765.4404
26.02.2020 14:30:00.000 GMT+0530,1.29731,1.29770,1.29425,1.29496,14375.4805
26.02.2020 15:30:00.000 GMT+0530,1.29494,1.29502,1.29298,1.29320,9974.0898
26.02.2020 16:30:00.000 GMT+0530,1.29324,1.29417,1.29234,1.29336,12507.2598
26.02.2020 17:30:00.000 GMT+0530,1.29336,1.29379,1.29137,1.29280,13094.0498
26.02.2020 18:30:00.000 GMT+0530,1.29277,1.29419,1.29202,1.29347,12733.8896
26.02.2020 19:30:00.000 GMT+0530,1.29347,1.29501,1.29205,1.29238,11181.9004
26.02.2020 20:30:00.000 GMT+0530,1.29236,1.29335,1.29122,1.29166,13121.0703
26.02.2020 21:30:00.000 GMT+0530,1.29166,1.29298,1.29123,1.29198,10985.4902
26.02.2020 22:30:00.000 GMT+0530,1.29197,1.29215,1.29065,1.29078,6426.77
26.02.2020 23:30:00.000 GMT+0530,1.29078,1.29136,1.28994,1.29027,7203.2402
27.02.2020 00:30:00.000 GMT+0530,1.29027,1.29169,1.29016,1.29106,7532.3799
27.02.2020 01:30:00.000 GMT+0530,1.29111,1.29144,1.29037,1.29087,5208.0698
27.02.2020 02:30:00.000 GMT+0530,1.29087,1.29087,1.28953,1.28953,2379.22
27.02.2020 03:30:00.000 GMT+0530,1.28927,1.29096,1.28927,1.29007,4098.9102
27.02.2020 04:30:00.000 GMT+0530,1.29014,1.29074,1.28991,1.29054,5143.73
27.02.2020 05:30:00.000 GMT+0530,1.29055,1.29201,1.29028,1.29147,10117.8096
27.02.2020 06:30:00.000 GMT+0530,1.29149,1.29185,1.29095,1.29114,7764.9702
27.02.2020 07:30:00.000 GMT+0530,1.29116,1.29275,1.29109,1.29221,5236.21
27.02.2020 08:30:00.000 GMT+0530,1.29221,1.29241,1.29172,1.29230,3739.4199
27.02.2020 09:30:00.000 GMT+0530,1.29230,1.29310,1.29180,1.29309,4424.2402
27.02.2020 10:30:00.000 GMT+0530,1.29309,1.29358,1.29263,1.29292,6727.71
27.02.2020 11:30:00.000 GMT+0530,1.29294,1.29377,1.29246,1.29318,5485.0498
27.02.2020 12:30:00.000 GMT+0530,1.29317,1.29371,1.29163,1.29216,8118.77
27.02.2020 13:30:00.000 GMT+0530,1.29215,1.29462,1.29091,1.29316,11574.0703
27.02.2020 14:30:00.000 GMT+0530,1.29315,1.29352,1.29021,1.29029,9775.1396
27.02.2020 15:30:00.000 GMT+0530,1.29030,1.29030,1.28675,1.28698,13715.0801
27.02.2020 16:30:00.000 GMT+0530,1.28700,1.28784,1.28599,1.28701,12018.1201
27.02.2020 17:30:00.000 GMT+0530,1.28699,1.29003,1.28608,1.28927,12388.2998
27.02.2020 18:30:00.000 GMT+0530,1.28928,1.29171,1.28846,1.28954,16170.1797
27.02.2020 19:30:00.000 GMT+0530,1.28953,1.28953,1.28671,1.28823,16119.2305
27.02.2020 20:30:00.000 GMT+0530,1.28824,1.29021,1.28702,1.28724,19143.1504
27.02.2020 21:30:00.000 GMT+0530,1.28724,1.28820,1.28643,1.28746,13691.4697
27.02.2020 22:30:00.000 GMT+0530,1.28747,1.28866,1.28674,1.28838,7908
27.02.2020 23:30:00.000 GMT+0530,1.28837,1.28940,1.28805,1.28893,7059.8398
28.02.2020 00:30:00.000 GMT+0530,1.28894,1.28934,1.28877,1.28925,5991.23
28.02.2020 01:30:00.000 GMT+0530,1.28925,1.28949,1.28843,1.28902,5285.04
28.02.2020 02:30:00.000 GMT+0530,1.28903,1.28946,1.28832,1.28839,2760.1499
28.02.2020 03:30:00.000 GMT+0530,1.28839,1.28938,1.28768,1.28904,2362.5
28.02.2020 04:30:00.000 GMT+0530,1.28902,1.28953,1.28847,1.28870,6763.8701
28.02.2020 05:30:00.000 GMT+0530,1.28870,1.28961,1.28870,1.28940,4223.8501
28.02.2020 06:30:00.000 GMT+0530,1.28940,1.28953,1.28867,1.28895,5894.21
28.02.2020 07:30:00.000 GMT+0530,1.28895,1.28897,1.28826,1.28872,5262.2402
28.02.2020 08:30:00.000 GMT+0530,1.28871,1.28877,1.28695,1.28738,4970.0698
28.02.2020 09:30:00.000 GMT+0530,1.28738,1.28869,1.28705,1.28838,5664.9902
28.02.2020 10:30:00.000 GMT+0530,1.28838,1.28888,1.28792,1.28869,6580.3101
28.02.2020 11:30:00.000 GMT+0530,1.28869,1.28962,1.28765,1.28793,7395.3599
28.02.2020 12:30:00.000 GMT+0530,1.28793,1.28802,1.28594,1.28629,11275.3203
28.02.2020 13:30:00.000 GMT+0530,1.28625,1.28812,1.28617,1.28788,16441.4805
28.02.2020 14:30:00.000 GMT+0530,1.28789,1.29195,1.28700,1.29043,16879.5098
28.02.2020 15:30:00.000 GMT+0530,1.29043,1.29070,1.28793,1.28827,12715.2305
28.02.2020 16:30:00.000 GMT+0530,1.28831,1.28919,1.28666,1.28829,13804.8799
28.02.2020 17:30:00.000 GMT+0530,1.28829,1.28920,1.28656,1.28744,12406.5
28.02.2020 18:30:00.000 GMT+0530,1.28746,1.28773,1.28457,1.28556,11889.1797
28.02.2020 19:30:00.000 GMT+0530,1.28553,1.28564,1.28207,1.28221,16440.7402
28.02.2020 20:30:00.000 GMT+0530,1.28219,1.28335,1.27599,1.27733,18470.1992
28.02.2020 21:30:00.000 GMT+0530,1.27735,1.27916,1.27530,1.27761,21746.9902
28.02.2020 22:30:00.000 GMT+0530,1.27761,1.27827,1.27540,1.27610,12826.6201
28.02.2020 23:30:00.000 GMT+0530,1.27610,1.27610,1.27255,1.27548,10649.7998
29.02.2020 00:30:00.000 GMT+0530,1.27547,1.28060,1.27544,1.27917,14825.0801
29.02.2020 01:30:00.000 GMT+0530,1.27917,1.28326,1.27876,1.28204,11298.7002
29.02.2020 02:30:00.000 GMT+0530,1.28197,1.28272,1.28119,1.28125,5132.27
29.02.2020 03:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 04:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 05:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 06:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 07:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 08:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 09:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 10:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 11:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 12:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 13:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 14:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 15:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 16:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 17:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 18:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 19:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 20:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 21:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 22:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
29.02.2020 23:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 00:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 01:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 02:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 03:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 04:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 05:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 06:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 07:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 08:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 09:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 10:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 11:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 12:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 13:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 14:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 15:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 16:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 17:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 18:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 19:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 20:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 21:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 22:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
01.03.2020 23:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
02.03.2020 00:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
02.03.2020 01:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
02.03.2020 02:30:00.000 GMT+0530,1.28125,1.28125,1.28125,1.28125,0
02.03.2020 03:30:00.000 GMT+0530,1.27879,1.28219,1.27746,1.27990,2933.3401
02.03.2020 04:30:00.000 GMT+0530,1.27991,1.28096,1.27948,1.28038,7878.0698
02.03.2020 05:30:00.000 GMT+0530,1.28039,1.28151,1.27936,1.28096,7029.77
02.03.2020 06:30:00.000 GMT+0530,1.28098,1.28271,1.28098,1.28154,8777.3301
02.03.2020 07:30:00.000 GMT+0530,1.28156,1.28298,1.28138,1.28287,6955.23
02.03.2020 08:30:00.000 GMT+0530,1.28288,1.28373,1.28224,1.28360,6845.2002
02.03.2020 09:30:00.000 GMT+0530,1.28359,1.28359,1.28197,1.28238,6375.6899
02.03.2020 10:30:00.000 GMT+0530,1.28239,1.28331,1.28207,1.28259,5444.48
02.03.2020 11:30:00.000 GMT+0530,1.28260,1.28503,1.28245,1.28356,7406.5098
02.03.2020 12:30:00.000 GMT+0530,1.28356,1.28441,1.28056,1.28061,16757.2305
02.03.2020 13:30:00.000 GMT+0530,1.28061,1.28103,1.27612,1.27806,23846.1406
02.03.2020 14:30:00.000 GMT+0530,1.27807,1.27833,1.27554,1.27652,16626.2695
02.03.2020 15:30:00.000 GMT+0530,1.27650,1.27903,1.27583,1.27783,12528.8398
02.03.2020 16:30:00.000 GMT+0530,1.27783,1.27989,1.27520,1.27818,14442.2197
02.03.2020 17:30:00.000 GMT+0530,1.27820,1.27908,1.27457,1.27530,15634.1602
02.03.2020 18:30:00.000 GMT+0530,1.27532,1.27923,1.27464,1.27732,17673.6504
02.03.2020 19:30:00.000 GMT+0530,1.27739,1.27892,1.27613,1.27729,15148.6602
02.03.2020 20:30:00.000 GMT+0530,1.27732,1.27840,1.27394,1.27461,18604.6699
02.03.2020 21:30:00.000 GMT+0530,1.27464,1.27914,1.27421,1.27893,15357.8203
02.03.2020 22:30:00.000 GMT+0530,1.27893,1.28247,1.27889,1.28087,12148.5195
02.03.2020 23:30:00.000 GMT+0530,1.28088,1.28132,1.27765,1.27799,8290.4297
03.03.2020 00:30:00.000 GMT+0530,1.27799,1.27844,1.27673,1.27756,7315.2202
03.03.2020 01:30:00.000 GMT+0530,1.27756,1.27756,1.27614,1.27646,7605.1602
03.03.2020 02:30:00.000 GMT+0530,1.27647,1.27675,1.27497,1.27518,3488.5
03.03.2020 03:30:00.000 GMT+0530,1.27517,1.27593,1.27387,1.27461,2680.28
03.03.2020 04:30:00.000 GMT+0530,1.27457,1.27695,1.27457,1.27660,3836.6101
03.03.2020 05:30:00.000 GMT+0530,1.27660,1.27769,1.27642,1.27718,4623.1899
03.03.2020 06:30:00.000 GMT+0530,1.27719,1.27733,1.27581,1.27661,6642.02
03.03.2020 07:30:00.000 GMT+0530,1.27661,1.27749,1.27630,1.27743,5918.0298
03.03.2020 08:30:00.000 GMT+0530,1.27743,1.27807,1.27729,1.27751,5302.6099
03.03.2020 09:30:00.000 GMT+0530,1.27751,1.27854,1.27736,1.27790,5405.8301
03.03.2020 10:30:00.000 GMT+0530,1.27789,1.27836,1.27762,1.27815,4593.3901
03.03.2020 11:30:00.000 GMT+0530,1.27816,1.27971,1.27788,1.27962,5582.8501
03.03.2020 12:30:00.000 GMT+0530,1.27967,1.28044,1.27771,1.27991,12796.7002
03.03.2020 13:30:00.000 GMT+0530,1.27991,1.28128,1.27650,1.27685,17970.3809
03.03.2020 14:30:00.000 GMT+0530,1.27685,1.27898,1.27624,1.27796,15567.9004
03.03.2020 15:30:00.000 GMT+0530,1.27794,1.28151,1.27786,1.27832,16238.5996
03.03.2020 16:30:00.000 GMT+0530,1.27839,1.28008,1.27715,1.27867,11878.7402
03.03.2020 17:30:00.000 GMT+0530,1.27868,1.27968,1.27746,1.27778,17925.7891
03.03.2020 18:30:00.000 GMT+0530,1.27778,1.27955,1.27676,1.27937,16081.96
03.03.2020 19:30:00.000 GMT+0530,1.27937,1.28009,1.27803,1.27815,12733.4297
03.03.2020 20:30:00.000 GMT+0530,1.27821,1.28323,1.27821,1.28169,36176.4492
03.03.2020 21:30:00.000 GMT+0530,1.28177,1.28369,1.27938,1.28256,23251.3301
03.03.2020 22:30:00.000 GMT+0530,1.28257,1.28438,1.27997,1.28105,12670.3301
03.03.2020 23:30:00.000 GMT+0530,1.28105,1.28172,1.27965,1.28018,7812.52
04.03.2020 00:30:00.000 GMT+0530,1.28018,1.28132,1.27966,1.28106,13412.9697
04.03.2020 01:30:00.000 GMT+0530,1.28106,1.28148,1.28040,1.28085,7810.8501
04.03.2020 02:30:00.000 GMT+0530,1.28087,1.28161,1.28071,1.28125,2304.26
04.03.2020 03:30:00.000 GMT+0530,1.28124,1.28140,1.28077,1.28111,1601.9
04.03.2020 04:30:00.000 GMT+0530,1.28111,1.28302,1.28111,1.28194,4191.6602
04.03.2020 05:30:00.000 GMT+0530,1.28195,1.28279,1.28174,1.28259,6848.3398
04.03.2020 06:30:00.000 GMT+0530,1.28259,1.28301,1.28173,1.28188,5067.0601
04.03.2020 07:30:00.000 GMT+0530,1.28189,1.28257,1.28165,1.28219,3453.79
04.03.2020 08:30:00.000 GMT+0530,1.28219,1.28229,1.28087,1.28128,3338.8101
04.03.2020 09:30:00.000 GMT+0530,1.28127,1.28129,1.28068,1.28128,2196.28
04.03.2020 10:30:00.000 GMT+0530,1.28129,1.28189,1.28113,1.28120,2388.3201
04.03.2020 11:30:00.000 GMT+0530,1.28121,1.28162,1.28060,1.28108,4005.6101
04.03.2020 12:30:00.000 GMT+0530,1.28109,1.28131,1.27825,1.27922,10660.4902
04.03.2020 13:30:00.000 GMT+0530,1.27921,1.27966,1.27798,1.27908,11800.2305
04.03.2020 14:30:00.000 GMT+0530,1.27906,1.27940,1.27776,1.27834,11371.1396
04.03.2020 15:30:00.000 GMT+0530,1.27834,1.28009,1.27715,1.27786,12702
04.03.2020 16:30:00.000 GMT+0530,1.27786,1.28139,1.27698,1.27939,14583.9404
04.03.2020 17:30:00.000 GMT+0530,1.27938,1.28275,1.27924,1.27991,16114.71
04.03.2020 18:30:00.000 GMT+0530,1.27990,1.28322,1.27971,1.28291,10818.5996
04.03.2020 19:30:00.000 GMT+0530,1.28291,1.28307,1.28017,1.28245,15955.0596
04.03.2020 20:30:00.000 GMT+0530,1.28240,1.28242,1.28028,1.28194,20267.0801
04.03.2020 21:30:00.000 GMT+0530,1.28195,1.28462,1.27999,1.28350,14887.04
04.03.2020 22:30:00.000 GMT+0530,1.28352,1.28576,1.28351,1.28418,6736.3398
04.03.2020 23:30:00.000 GMT+0530,1.28418,1.28693,1.28418,1.28649,5285.3398
05.03.2020 00:30:00.000 GMT+0530,1.28651,1.28717,1.28607,1.28672,3991.04
05.03.2020 01:30:00.000 GMT+0530,1.28670,1.28688,1.28648,1.28672,2463.5601
05.03.2020 02:30:00.000 GMT+0530,1.28672,1.28721,1.28632,1.28698,1515.17
05.03.2020 03:30:00.000 GMT+0530,1.28698,1.28711,1.28628,1.28648,2192.03
05.03.2020 04:30:00.000 GMT+0530,1.28648,1.28725,1.28648,1.28707,2023.97
05.03.2020 05:30:00.000 GMT+0530,1.28707,1.28746,1.28663,1.28680,3003.5601
05.03.2020 06:30:00.000 GMT+0530,1.28679,1.28690,1.28603,1.28645,3547.0801
05.03.2020 07:30:00.000 GMT+0530,1.28645,1.28697,1.28634,1.28696,1887.72
05.03.2020 08:30:00.000 GMT+0530,1.28696,1.28726,1.28686,1.28694,2255.3601
05.03.2020 09:30:00.000 GMT+0530,1.28694,1.28739,1.28679,1.28730,1796.71
05.03.2020 10:30:00.000 GMT+0530,1.28730,1.28791,1.28713,1.28766,2451.76
05.03.2020 11:30:00.000 GMT+0530,1.28765,1.28890,1.28726,1.28766,3318.95
05.03.2020 12:30:00.000 GMT+0530,1.28766,1.28847,1.28667,1.28738,7606.1099
05.03.2020 13:30:00.000 GMT+0530,1.28742,1.29027,1.28688,1.28923,10936.4102
05.03.2020 14:30:00.000 GMT+0530,1.28924,1.29229,1.28923,1.29191,10869.7305
05.03.2020 15:30:00.000 GMT+0530,1.29191,1.29305,1.29097,1.29156,10798.1504
05.03.2020 16:30:00.000 GMT+0530,1.29156,1.29228,1.29016,1.29221,11225.3496
05.03.2020 17:30:00.000 GMT+0530,1.29223,1.29361,1.28998,1.29132,12066.5098
05.03.2020 18:30:00.000 GMT+0530,1.29132,1.29243,1.29053,1.29190,13850.3301
05.03.2020 19:30:00.000 GMT+0530,1.29184,1.29251,1.29129,1.29163,13081.8203
05.03.2020 20:30:00.000 GMT+0530,1.29164,1.29334,1.29048,1.29269,14346.5801
05.03.2020 21:30:00.000 GMT+0530,1.29267,1.29465,1.29176,1.29376,11349.2002
05.03.2020 22:30:00.000 GMT+0530,1.29378,1.29456,1.29299,1.29392,9088.6699
05.03.2020 23:30:00.000 GMT+0530,1.29391,1.29412,1.29310,1.29348,5555.7002
06.03.2020 00:30:00.000 GMT+0530,1.29347,1.29493,1.29346,1.29439,4782.8799
06.03.2020 01:30:00.000 GMT+0530,1.29438,1.29683,1.29397,1.29607,6151.3701
06.03.2020 02:30:00.000 GMT+0530,1.29608,1.29652,1.29453,1.29485,3493.3999
06.03.2020 03:30:00.000 GMT+0530,1.29474,1.29532,1.29453,1.29487,997.56
06.03.2020 04:30:00.000 GMT+0530,1.29494,1.29554,1.29476,1.29487,4531.04
06.03.2020 05:30:00.000 GMT+0530,1.29489,1.29581,1.29488,1.29544,5380.4902
06.03.2020 06:30:00.000 GMT+0530,1.29544,1.29643,1.29512,1.29632,6268.3501
06.03.2020 07:30:00.000 GMT+0530,1.29631,1.29652,1.29521,1.29527,5199.8398
06.03.2020 08:30:00.000 GMT+0530,1.29527,1.29609,1.29526,1.29589,3486.5601
06.03.2020 09:30:00.000 GMT+0530,1.29589,1.29631,1.29528,1.29548,3442.1899
06.03.2020 10:30:00.000 GMT+0530,1.29548,1.29571,1.29506,1.29523,3183.5701
06.03.2020 11:30:00.000 GMT+0530,1.29523,1.29654,1.29489,1.29628,5572.1899
06.03.2020 12:30:00.000 GMT+0530,1.29629,1.29774,1.29581,1.29754,9764.2998
06.03.2020 13:30:00.000 GMT+0530,1.29754,1.29816,1.29612,1.29705,18168.7695
06.03.2020 14:30:00.000 GMT+0530,1.29706,1.29980,1.29669,1.29882,16826.9492
06.03.2020 15:30:00.000 GMT+0530,1.29881,1.30142,1.29852,1.29948,22757.7598
06.03.2020 16:30:00.000 GMT+0530,1.29948,1.30260,1.29930,1.30104,18028.1191
06.03.2020 17:30:00.000 GMT+0530,1.30104,1.30170,1.29888,1.29923,14330.0303
06.03.2020 18:30:00.000 GMT+0530,1.29920,1.30116,1.29868,1.29956,18270.8203
06.03.2020 19:30:00.000 GMT+0530,1.29953,1.30317,1.29930,1.30298,20435.7305
06.03.2020 20:30:00.000 GMT+0530,1.30298,1.30490,1.30231,1.30287,31178.6797
06.03.2020 21:30:00.000 GMT+0530,1.30288,1.30446,1.30037,1.30086,15103.3799
06.03.2020 22:30:00.000 GMT+0530,1.30086,1.30181,1.29907,1.30029,12287.1396
06.03.2020 23:30:00.000 GMT+0530,1.30030,1.30061,1.29934,1.30009,9603.0703
07.03.2020 00:30:00.000 GMT+0530,1.30006,1.30202,1.29990,1.30136,8165.46
07.03.2020 01:30:00.000 GMT+0530,1.30135,1.30333,1.30112,1.30326,9544.9805
07.03.2020 02:30:00.000 GMT+0530,1.30323,1.30517,1.30323,1.30459,4301.3701
07.03.2020 03:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 04:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 05:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 06:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 07:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 08:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 09:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 10:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 11:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 12:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 13:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 14:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 15:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 16:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 17:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 18:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 19:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 20:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 21:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 22:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
07.03.2020 23:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 00:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 01:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 02:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 03:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 04:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 05:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 06:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 07:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 08:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 09:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 10:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 11:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 12:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 13:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
08.03.2020 14:30:00.000 GMT+0530,1.30459,1.30459,1.30459,1.30459,0
