Local time,Open,High,Low,Close,Volume
28.02.2020 07:30:00.000 GMT+0530,0.65591,0.65642,0.65500,0.65501,4723.21
28.02.2020 08:30:00.000 GMT+0530,0.65501,0.65514,0.65279,0.65357,8083.6201
28.02.2020 09:30:00.000 GMT+0530,0.65357,0.65383,0.65229,0.65237,5999.5801
28.02.2020 10:30:00.000 GMT+0530,0.65237,0.65253,0.65156,0.65228,6478.1699
28.02.2020 11:30:00.000 GMT+0530,0.65227,0.65246,0.65171,0.65242,6796.4702
28.02.2020 12:30:00.000 GMT+0530,0.65246,0.65357,0.65242,0.65290,7639.5098
28.02.2020 13:30:00.000 GMT+0530,0.65289,0.65453,0.65273,0.65363,11730.1904
28.02.2020 14:30:00.000 GMT+0530,0.65364,0.65364,0.65247,0.65274,10829.6299
28.02.2020 15:30:00.000 GMT+0530,0.65273,0.65299,0.65105,0.65119,7056.29
28.02.2020 16:30:00.000 GMT+0530,0.65116,0.65131,0.64977,0.64996,7121.0601
28.02.2020 17:30:00.000 GMT+0530,0.64996,0.65087,0.64934,0.65050,6415.5098
28.02.2020 18:30:00.000 GMT+0530,0.65049,0.65082,0.65014,0.65025,7434.1802
28.02.2020 19:30:00.000 GMT+0530,0.65025,0.65113,0.64955,0.65098,9382.4199
28.02.2020 20:30:00.000 GMT+0530,0.65097,0.65103,0.64335,0.64574,13383.75
28.02.2020 21:30:00.000 GMT+0530,0.64572,0.65033,0.64404,0.64940,15060.6396
28.02.2020 22:30:00.000 GMT+0530,0.64939,0.64976,0.64841,0.64898,9242.6396
28.02.2020 23:30:00.000 GMT+0530,0.64898,0.64911,0.64797,0.64855,6568.4102
29.02.2020 00:30:00.000 GMT+0530,0.64856,0.65266,0.64773,0.65216,12323.9404
29.02.2020 01:30:00.000 GMT+0530,0.65216,0.65327,0.65092,0.65142,11074.0996
29.02.2020 02:30:00.000 GMT+0530,0.65141,0.65151,0.65018,0.65056,3151.3301
29.02.2020 03:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 04:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 05:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 06:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 07:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 08:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 09:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 10:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 11:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 12:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 13:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 14:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 15:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 16:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 17:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 18:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 19:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 20:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 21:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 22:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
29.02.2020 23:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 00:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 01:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 02:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 03:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 04:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 05:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 06:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 07:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 08:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 09:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 10:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 11:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 12:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 13:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 14:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 15:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 16:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 17:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 18:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 19:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 20:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 21:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 22:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
01.03.2020 23:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
02.03.2020 00:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
02.03.2020 01:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
02.03.2020 02:30:00.000 GMT+0530,0.65056,0.65056,0.65056,0.65056,0
02.03.2020 03:30:00.000 GMT+0530,0.64668,0.64886,0.64623,0.64777,1674.01
02.03.2020 04:30:00.000 GMT+0530,0.64779,0.65247,0.64778,0.65132,6847.2598
02.03.2020 05:30:00.000 GMT+0530,0.65131,0.65167,0.64886,0.65033,5673.75
02.03.2020 06:30:00.000 GMT+0530,0.65034,0.65286,0.65034,0.65165,6119.27
02.03.2020 07:30:00.000 GMT+0530,0.65165,0.65462,0.65151,0.65365,6286.6802
02.03.2020 08:30:00.000 GMT+0530,0.65362,0.65385,0.65218,0.65262,4592.8198
02.03.2020 09:30:00.000 GMT+0530,0.65262,0.65264,0.65192,0.65208,3247.95
02.03.2020 10:30:00.000 GMT+0530,0.65206,0.65215,0.65126,0.65210,2949.9099
02.03.2020 11:30:00.000 GMT+0530,0.65209,0.65309,0.65199,0.65240,4212.0801
02.03.2020 12:30:00.000 GMT+0530,0.65240,0.65461,0.65233,0.65414,6785.1499
02.03.2020 13:30:00.000 GMT+0530,0.65413,0.65677,0.65369,0.65564,9921.25
02.03.2020 14:30:00.000 GMT+0530,0.65563,0.65583,0.65428,0.65482,8230.7197
02.03.2020 15:30:00.000 GMT+0530,0.65484,0.65594,0.65411,0.65415,5496.3398
02.03.2020 16:30:00.000 GMT+0530,0.65415,0.65449,0.65253,0.65287,7070.52
02.03.2020 17:30:00.000 GMT+0530,0.65287,0.65476,0.65287,0.65442,8943.9004
02.03.2020 18:30:00.000 GMT+0530,0.65442,0.65518,0.65345,0.65434,10253.1104
02.03.2020 19:30:00.000 GMT+0530,0.65435,0.65508,0.65351,0.65414,10502.5303
02.03.2020 20:30:00.000 GMT+0530,0.65416,0.65490,0.65135,0.65171,11232.7598
02.03.2020 21:30:00.000 GMT+0530,0.65171,0.65343,0.65120,0.65234,11201.3096
02.03.2020 22:30:00.000 GMT+0530,0.65235,0.65334,0.65208,0.65328,5426.3198
02.03.2020 23:30:00.000 GMT+0530,0.65330,0.65377,0.65303,0.65328,4259.98
03.03.2020 00:30:00.000 GMT+0530,0.65327,0.65350,0.65291,0.65312,3333.1499
03.03.2020 01:30:00.000 GMT+0530,0.65310,0.65351,0.65203,0.65258,5024.1899
03.03.2020 02:30:00.000 GMT+0530,0.65259,0.65462,0.65232,0.65343,2993.1101
03.03.2020 03:30:00.000 GMT+0530,0.65343,0.65396,0.65284,0.65334,1446.25
03.03.2020 04:30:00.000 GMT+0530,0.65333,0.65488,0.65333,0.65487,3793.3
03.03.2020 05:30:00.000 GMT+0530,0.65484,0.65484,0.65307,0.65345,5278.5601
03.03.2020 06:30:00.000 GMT+0530,0.65346,0.65410,0.65093,0.65128,6830.8101
03.03.2020 07:30:00.000 GMT+0530,0.65127,0.65213,0.65123,0.65168,5247.6899
03.03.2020 08:30:00.000 GMT+0530,0.65166,0.65660,0.65141,0.65501,9070.9199
03.03.2020 09:30:00.000 GMT+0530,0.65502,0.65638,0.65432,0.65490,6697.6602
03.03.2020 10:30:00.000 GMT+0530,0.65494,0.65553,0.65395,0.65415,4048.8799
03.03.2020 11:30:00.000 GMT+0530,0.65414,0.65474,0.65395,0.65443,3893.0701
03.03.2020 12:30:00.000 GMT+0530,0.65443,0.65552,0.65433,0.65501,4739.02
03.03.2020 13:30:00.000 GMT+0530,0.65500,0.65637,0.65473,0.65495,5540.0601
03.03.2020 14:30:00.000 GMT+0530,0.65493,0.65630,0.65467,0.65608,3758.01
03.03.2020 15:30:00.000 GMT+0530,0.65608,0.65668,0.65579,0.65642,3133.5601
03.03.2020 16:30:00.000 GMT+0530,0.65643,0.65673,0.65553,0.65668,3697.6299
03.03.2020 17:30:00.000 GMT+0530,0.65668,0.65743,0.65599,0.65691,6500.27
03.03.2020 18:30:00.000 GMT+0530,0.65691,0.65743,0.65612,0.65720,6787.3799
03.03.2020 19:30:00.000 GMT+0530,0.65720,0.65841,0.65709,0.65838,6064.75
03.03.2020 20:30:00.000 GMT+0530,0.65847,0.66453,0.65847,0.66222,23477.8301
03.03.2020 21:30:00.000 GMT+0530,0.66226,0.66253,0.65899,0.66158,12286.3496
03.03.2020 22:30:00.000 GMT+0530,0.66156,0.66158,0.66039,0.66088,6810.8301
03.03.2020 23:30:00.000 GMT+0530,0.66087,0.66120,0.65962,0.65977,5091.2598
04.03.2020 00:30:00.000 GMT+0530,0.65975,0.66009,0.65900,0.65964,8456.7402
04.03.2020 01:30:00.000 GMT+0530,0.65964,0.66022,0.65932,0.65972,9238.5996
04.03.2020 02:30:00.000 GMT+0530,0.65974,0.65982,0.65811,0.65820,1727.88
04.03.2020 03:30:00.000 GMT+0530,0.65819,0.65873,0.65795,0.65826,1049.26
04.03.2020 04:30:00.000 GMT+0530,0.65829,0.65885,0.65768,0.65826,4793.9102
04.03.2020 05:30:00.000 GMT+0530,0.65827,0.66093,0.65827,0.66045,7597.3599
04.03.2020 06:30:00.000 GMT+0530,0.66043,0.66148,0.65908,0.65926,7358.0698
04.03.2020 07:30:00.000 GMT+0530,0.65928,0.66144,0.65927,0.66092,4658.3599
04.03.2020 08:30:00.000 GMT+0530,0.66092,0.66095,0.66022,0.66046,3064.1001
04.03.2020 09:30:00.000 GMT+0530,0.66047,0.66053,0.65932,0.65937,3653.3401
04.03.2020 10:30:00.000 GMT+0530,0.65936,0.66010,0.65924,0.65969,2775.0701
04.03.2020 11:30:00.000 GMT+0530,0.65968,0.66018,0.65905,0.65974,3880.99
04.03.2020 12:30:00.000 GMT+0530,0.65975,0.66081,0.65972,0.66037,4951.8799
04.03.2020 13:30:00.000 GMT+0530,0.66037,0.66095,0.65971,0.66069,5210.9902
04.03.2020 14:30:00.000 GMT+0530,0.66069,0.66144,0.66048,0.66118,4391.3101
04.03.2020 15:30:00.000 GMT+0530,0.66118,0.66244,0.66108,0.66126,4475.3301
04.03.2020 16:30:00.000 GMT+0530,0.66125,0.66276,0.66112,0.66221,3353.8301
04.03.2020 17:30:00.000 GMT+0530,0.66220,0.66266,0.66186,0.66215,3221.71
04.03.2020 18:30:00.000 GMT+0530,0.66215,0.66258,0.66144,0.66151,3968.8899
04.03.2020 19:30:00.000 GMT+0530,0.66151,0.66227,0.66080,0.66136,6437.4702
04.03.2020 20:30:00.000 GMT+0530,0.66131,0.66227,0.66065,0.66209,7216.7402
04.03.2020 21:30:00.000 GMT+0530,0.66210,0.66231,0.66027,0.66076,5136.27
04.03.2020 22:30:00.000 GMT+0530,0.66078,0.66128,0.66069,0.66091,3160.2
04.03.2020 23:30:00.000 GMT+0530,0.66090,0.66163,0.66090,0.66151,2102.45
05.03.2020 00:30:00.000 GMT+0530,0.66152,0.66170,0.66123,0.66131,2173.24
05.03.2020 01:30:00.000 GMT+0530,0.66131,0.66243,0.66131,0.66221,2737.95
05.03.2020 02:30:00.000 GMT+0530,0.66223,0.66265,0.66197,0.66254,1283.71
05.03.2020 03:30:00.000 GMT+0530,0.66255,0.66264,0.66193,0.66200,1760.78
05.03.2020 04:30:00.000 GMT+0530,0.66205,0.66291,0.66166,0.66279,2968.6399
05.03.2020 05:30:00.000 GMT+0530,0.66279,0.66279,0.66150,0.66208,3812.9099
05.03.2020 06:30:00.000 GMT+0530,0.66208,0.66213,0.66068,0.66152,3458.5
05.03.2020 07:30:00.000 GMT+0530,0.66152,0.66229,0.66112,0.66225,2399.1101
05.03.2020 08:30:00.000 GMT+0530,0.66227,0.66255,0.66194,0.66194,2033.73
05.03.2020 09:30:00.000 GMT+0530,0.66194,0.66249,0.66173,0.66189,1539.9399
05.03.2020 10:30:00.000 GMT+0530,0.66189,0.66269,0.66189,0.66253,1944.48
05.03.2020 11:30:00.000 GMT+0530,0.66253,0.66329,0.66250,0.66260,2128.1799
05.03.2020 12:30:00.000 GMT+0530,0.66261,0.66339,0.66245,0.66279,3027.0701
05.03.2020 13:30:00.000 GMT+0530,0.66278,0.66284,0.66229,0.66230,2943.6799
05.03.2020 14:30:00.000 GMT+0530,0.66230,0.66344,0.66216,0.66344,3611.76
05.03.2020 15:30:00.000 GMT+0530,0.66344,0.66364,0.66216,0.66252,4323.8599
05.03.2020 16:30:00.000 GMT+0530,0.66252,0.66262,0.66175,0.66183,4122.3799
05.03.2020 17:30:00.000 GMT+0530,0.66185,0.66221,0.66129,0.66136,4527.9102
05.03.2020 18:30:00.000 GMT+0530,0.66136,0.66187,0.65977,0.65999,4841.6401
05.03.2020 19:30:00.000 GMT+0530,0.65999,0.66007,0.65835,0.66004,6075.0601
05.03.2020 20:30:00.000 GMT+0530,0.66003,0.66070,0.65910,0.66043,7058.8999
05.03.2020 21:30:00.000 GMT+0530,0.66044,0.66073,0.65940,0.65993,4599.2798
05.03.2020 22:30:00.000 GMT+0530,0.65993,0.66011,0.65876,0.65931,4783.0498
05.03.2020 23:30:00.000 GMT+0530,0.65932,0.65981,0.65924,0.65943,2635.8601
06.03.2020 00:30:00.000 GMT+0530,0.65945,0.65954,0.65882,0.65926,2462.52
06.03.2020 01:30:00.000 GMT+0530,0.65926,0.66033,0.65892,0.66023,3948.73
06.03.2020 02:30:00.000 GMT+0530,0.66023,0.66187,0.65985,0.66123,2912.96
06.03.2020 03:30:00.000 GMT+0530,0.66100,0.66146,0.66078,0.66121,909.48
06.03.2020 04:30:00.000 GMT+0530,0.66123,0.66179,0.66115,0.66156,2568.74
06.03.2020 05:30:00.000 GMT+0530,0.66158,0.66233,0.66052,0.66105,4454.1401
06.03.2020 06:30:00.000 GMT+0530,0.66105,0.66105,0.65998,0.66054,5472.7998
06.03.2020 07:30:00.000 GMT+0530,0.66054,0.66055,0.65847,0.65878,5013.3198
06.03.2020 08:30:00.000 GMT+0530,0.65877,0.65987,0.65847,0.65956,3270.99
06.03.2020 09:30:00.000 GMT+0530,0.65955,0.66030,0.65955,0.65996,2282.7
06.03.2020 10:30:00.000 GMT+0530,0.65997,0.66019,0.65935,0.65963,1811.88
06.03.2020 11:30:00.000 GMT+0530,0.65962,0.66181,0.65952,0.66128,3299.26
06.03.2020 12:30:00.000 GMT+0530,0.66129,0.66245,0.66113,0.66225,3592.27
06.03.2020 13:30:00.000 GMT+0530,0.66225,0.66445,0.66192,0.66385,6808.3999
06.03.2020 14:30:00.000 GMT+0530,0.66385,0.66489,0.66331,0.66365,6342.9399
06.03.2020 15:30:00.000 GMT+0530,0.66365,0.66482,0.66303,0.66414,11082.2305
06.03.2020 16:30:00.000 GMT+0530,0.66414,0.66570,0.66398,0.66458,7875.4199
06.03.2020 17:30:00.000 GMT+0530,0.66464,0.66476,0.66284,0.66289,4152.6201
06.03.2020 18:30:00.000 GMT+0530,0.66290,0.66336,0.66229,0.66310,6715.9502
06.03.2020 19:30:00.000 GMT+0530,0.66309,0.66424,0.66264,0.66384,7309.6299
06.03.2020 20:30:00.000 GMT+0530,0.66384,0.66459,0.66264,0.66285,10087.5303
06.03.2020 21:30:00.000 GMT+0530,0.66291,0.66389,0.66282,0.66342,4714.2798
06.03.2020 22:30:00.000 GMT+0530,0.66340,0.66365,0.66247,0.66316,3319.21
06.03.2020 23:30:00.000 GMT+0530,0.66316,0.66337,0.66272,0.66284,3946.9199
07.03.2020 00:30:00.000 GMT+0530,0.66286,0.66392,0.66273,0.66392,3297.3101
07.03.2020 01:30:00.000 GMT+0530,0.66391,0.66434,0.66349,0.66376,4519.6499
07.03.2020 02:30:00.000 GMT+0530,0.66375,0.66458,0.66340,0.66387,1330.04
07.03.2020 03:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 04:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 05:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 06:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 07:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 08:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 09:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 10:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 11:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 12:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 13:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 14:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 15:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 16:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 17:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 18:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 19:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 20:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 21:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 22:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
07.03.2020 23:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 00:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 01:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 02:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 03:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 04:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 05:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 06:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 07:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 08:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 09:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 10:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 11:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 12:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 13:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 14:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 15:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 16:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 17:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 18:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 19:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 20:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 21:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 22:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
08.03.2020 23:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
09.03.2020 00:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
09.03.2020 01:30:00.000 GMT+0530,0.66387,0.66387,0.66387,0.66387,0
09.03.2020 02:30:00.000 GMT+0530,0.66057,0.66057,0.65935,0.65956,1065.6
09.03.2020 03:30:00.000 GMT+0530,0.65957,0.66230,0.65957,0.66076,7577.0098
09.03.2020 04:30:00.000 GMT+0530,0.66079,0.66189,0.66015,0.66121,8853.5801
09.03.2020 05:30:00.000 GMT+0530,0.66120,0.66250,0.66102,0.66105,5504.3799
09.03.2020 06:30:00.000 GMT+0530,0.66112,0.66133,0.63070,0.64711,19030.3594
09.03.2020 07:30:00.000 GMT+0530,0.64710,0.65766,0.64526,0.65462,19531.8008
09.03.2020 08:30:00.000 GMT+0530,0.65464,0.65621,0.64976,0.65201,11677.8799
09.03.2020 09:30:00.000 GMT+0530,0.65203,0.65433,0.65077,0.65309,7534.2598
09.03.2020 10:30:00.000 GMT+0530,0.65307,0.65586,0.65218,0.65371,9290.7803
09.03.2020 11:30:00.000 GMT+0530,0.65371,0.65516,0.65329,0.65415,6378.1699
09.03.2020 12:30:00.000 GMT+0530,0.65415,0.65648,0.65330,0.65471,14066.6602
09.03.2020 13:30:00.000 GMT+0530,0.65476,0.65978,0.65383,0.65912,8775.0195
09.03.2020 14:30:00.000 GMT+0530,0.65912,0.66100,0.65811,0.65878,9024.2803
09.03.2020 15:30:00.000 GMT+0530,0.65879,0.66123,0.65832,0.66061,6562.1602
09.03.2020 16:30:00.000 GMT+0530,0.66062,0.66092,0.65866,0.66008,8572.1201
09.03.2020 17:30:00.000 GMT+0530,0.66008,0.66168,0.65955,0.66145,6874.96
09.03.2020 18:30:00.000 GMT+0530,0.66146,0.66324,0.65883,0.66053,13714.3496
09.03.2020 19:30:00.000 GMT+0530,0.66053,0.66846,0.66046,0.66618,17272.5098
09.03.2020 20:30:00.000 GMT+0530,0.66619,0.66842,0.66539,0.66550,13279.7998
09.03.2020 21:30:00.000 GMT+0530,0.66547,0.66576,0.66069,0.66188,10591.5303
09.03.2020 22:30:00.000 GMT+0530,0.66188,0.66232,0.65987,0.66038,6574.1001
09.03.2020 23:30:00.000 GMT+0530,0.66039,0.66079,0.65788,0.65952,11619.6699
10.03.2020 00:30:00.000 GMT+0530,0.65954,0.66039,0.65913,0.65925,8746.6602
10.03.2020 01:30:00.000 GMT+0530,0.65925,0.65960,0.65819,0.65832,3827.3799
10.03.2020 02:30:00.000 GMT+0530,0.65783,0.65878,0.65783,0.65862,1211.12
10.03.2020 03:30:00.000 GMT+0530,0.65863,0.66123,0.65859,0.66067,8089.0601
10.03.2020 04:30:00.000 GMT+0530,0.66066,0.66079,0.65897,0.65969,6289.5098
10.03.2020 05:30:00.000 GMT+0530,0.65974,0.66035,0.65731,0.65820,9046.6104
10.03.2020 06:30:00.000 GMT+0530,0.65821,0.65985,0.65619,0.65657,10882.2695
10.03.2020 07:30:00.000 GMT+0530,0.65657,0.65679,0.65493,0.65647,5633.79
10.03.2020 08:30:00.000 GMT+0530,0.65647,0.65813,0.65600,0.65774,4950.9102
10.03.2020 09:30:00.000 GMT+0530,0.65774,0.65887,0.65638,0.65660,4401.77
10.03.2020 10:30:00.000 GMT+0530,0.65664,0.65679,0.65452,0.65488,5269.79
10.03.2020 11:30:00.000 GMT+0530,0.65485,0.65545,0.65436,0.65493,5205.0898
10.03.2020 12:30:00.000 GMT+0530,0.65494,0.65620,0.65447,0.65569,10067.9102
10.03.2020 13:30:00.000 GMT+0530,0.65569,0.65787,0.65558,0.65712,7902.52
10.03.2020 14:30:00.000 GMT+0530,0.65712,0.65804,0.65635,0.65739,6908.3999
10.03.2020 15:30:00.000 GMT+0530,0.65740,0.65741,0.65500,0.65537,7056.1802
10.03.2020 16:30:00.000 GMT+0530,0.65536,0.65669,0.65504,0.65566,5518.1099
10.03.2020 17:30:00.000 GMT+0530,0.65566,0.65664,0.65477,0.65495,10658.7695
10.03.2020 18:30:00.000 GMT+0530,0.65495,0.65637,0.65387,0.65415,9835.5703
10.03.2020 19:30:00.000 GMT+0530,0.65415,0.65450,0.65184,0.65244,7086.0601
10.03.2020 20:30:00.000 GMT+0530,0.65248,0.65351,0.64688,0.64688,9333.6299
10.03.2020 21:30:00.000 GMT+0530,0.64685,0.64909,0.64620,0.64662,10255.8096
10.03.2020 22:30:00.000 GMT+0530,0.64661,0.64854,0.64637,0.64813,7502.1499
10.03.2020 23:30:00.000 GMT+0530,0.64814,0.64892,0.64754,0.64879,7113.6699
11.03.2020 00:30:00.000 GMT+0530,0.64878,0.64961,0.64818,0.64840,5999.0601
11.03.2020 01:30:00.000 GMT+0530,0.64840,0.65130,0.64808,0.65010,3114.8
11.03.2020 02:30:00.000 GMT+0530,0.65005,0.65042,0.64764,0.64906,1241.25
11.03.2020 03:30:00.000 GMT+0530,0.64904,0.65130,0.64904,0.65062,3251.8201
11.03.2020 04:30:00.000 GMT+0530,0.65064,0.65071,0.64855,0.64938,4664.5601
11.03.2020 05:30:00.000 GMT+0530,0.64944,0.64995,0.64878,0.64895,4014.0901
11.03.2020 06:30:00.000 GMT+0530,0.64895,0.65101,0.64895,0.65052,5889.04
11.03.2020 07:30:00.000 GMT+0530,0.65052,0.65141,0.65033,0.65054,3466.45
11.03.2020 08:30:00.000 GMT+0530,0.65052,0.65178,0.64985,0.65137,5575.5801
11.03.2020 09:30:00.000 GMT+0530,0.65138,0.65144,0.65034,0.65096,4249.25
11.03.2020 10:30:00.000 GMT+0530,0.65097,0.65097,0.64955,0.64981,6393.25
11.03.2020 11:30:00.000 GMT+0530,0.64982,0.65115,0.64973,0.65053,5827.3701
11.03.2020 12:30:00.000 GMT+0530,0.65053,0.65242,0.64934,0.65192,10610.9004
11.03.2020 13:30:00.000 GMT+0530,0.65192,0.65353,0.65146,0.65233,7933.1299
11.03.2020 14:30:00.000 GMT+0530,0.65233,0.65329,0.65201,0.65233,5820.73
11.03.2020 15:30:00.000 GMT+0530,0.65232,0.65277,0.65164,0.65264,5355.25
11.03.2020 16:30:00.000 GMT+0530,0.65264,0.65328,0.65196,0.65255,5387.8501
11.03.2020 17:30:00.000 GMT+0530,0.65256,0.65393,0.65156,0.65188,8188.6401
11.03.2020 18:30:00.000 GMT+0530,0.65189,0.65338,0.65107,0.65336,7859.6001
